sample,cultivar,plant_num,leaf,background,damaged,undamaged,leaf_area_px,percent_damage
L16,L,16,54,451311,270,570528,570798,0.04730219797546593
L16,L,16,55,280616,69,206310,206379,0.033433634236041454
L16,L,16,56,418549,1521,566554,568075,0.2677463363112265
L16,L,16,57,197822,0,161152,161152,0
L16,L,16,58,147560,251,82079,82330,0.30487064253613505
L16,L,16,59,149348,5,151009,151014,0.0033109513025282424
L16,L,16,6,455397,154,351164,351318,0.04383493017721836
L16,L,16,60,457839,400,543619,544019,0.07352684373156085
L16,L,16,61,208481,221,236778,236999,0.09324933860480425
L16,L,16,62,498654,122,603424,603546,0.020213869365383916
L16,L,16,63,359031,850,435591,436441,0.19475713784910217
L16,L,16,64,352637,922,441913,442835,0.20820395858502602
L16,L,16,65,512308,386,608538,608924,0.06339050521904212
L16,L,16,66,404231,603,452158,452761,0.13318284922950518
L16,L,16,67,486828,1169,404449,405618,0.2882022000996011
L16,L,16,7,492233,311,543305,543616,0.05720950082411114
L16,L,16,8,507333,2053,540243,542296,0.3785755380825232
L16,L,16,9,287237,85,293928,294013,0.028910286279858373
L16,L,16,T,548647,215,457698,457913,0.04695215029929266
L17,L,17,1,625040,70,404754,404824,0.017291464932909114
L17,L,17,10,520094,995,480791,481786,0.20652322815523905
L17,L,17,11,200474,432,125792,126224,0.34224870072252506
L17,L,17,12,535580,325,661995,662320,0.04906993598260659
L17,L,17,13,448726,4415,364767,369182,1.195887123424219
L17,L,17,14,552580,61,265267,265328,0.02299041186757523
L17,L,17,15,490338,2963,448694,451657,0.656028800616397
L17,L,17,16,213280,16,68136,68152,0.023476933912431035
L17,L,17,17,519474,14307,337929,352236,4.061765407283753
L17,L,17,18,418704,472,452534,453006,0.10419288044749958
L17,L,17,19,396262,7,212339,212346,0.0032965066448155367
L17,L,17,2,562424,684,563392,564076,0.12126025571022345
L17,L,17,20,273270,356,109882,110238,0.3229376440066039
L17,L,17,21,523039,3570,491543,495113,0.7210475184452841
L17,L,17,22,389939,63,249328,249391,0.02526153710438628
L17,L,17,23,542477,1285,244506,245791,0.5228018926649064
L17,L,17,24,943754,1994,692708,694702,0.28702954648180085
L17,L,17,25,356994,14,79992,80006,0.017498687598430117
L17,L,17,26,325393,283,172979,173262,0.16333645000057717
L17,L,17,27,210205,2932,112681,115613,2.5360469843356714
L17,L,17,28,203005,169,122644,122813,0.13760758225920708
L17,L,17,29,200729,78,125011,125089,0.06235560281079871
L17,L,17,3,254303,46,141795,141841,0.03243067942273391
L17,L,17,30,243532,58,82228,82286,0.07048586636851956
L17,L,17,31,586203,2225,659240,661465,0.33637456252409426
L17,L,17,32,352422,506,362496,363002,0.13939317138748547
L17,L,17,33,468375,750,544170,544920,0.13763488218454084
L17,L,17,34,335053,1874,235717,237591,0.7887504156302216
L17,L,17,35,318887,198,199315,199513,0.09924165342609254
L17,L,17,36,444760,1107,482525,483632,0.2288930426439938
L17,L,17,4,394294,1693,288835,290528,0.5827321290891068
L17,L,17,5,507221,137,486786,486923,0.028135865424307335
L17,L,17,6,525002,7075,557251,564326,1.2537079631276957
L17,L,17,7,279326,3,110475,110478,0.002715472763808179
L17,L,17,9,468950,337,316113,316450,0.10649391689050404
L17,L,17,T,465420,1095,285857,286952,0.3815969221333185
L19,L,19,1,539563,6334,398082,404416,1.5662090520652001
L19,L,19,10,537122,447,789930,790377,0.05655528943782524
L19,L,19,11,406296,228,366738,366966,0.062131096613855234
L19,L,19,12,469593,961,214226,215187,0.44658831620869294
L19,L,19,13,554696,479,382554,383033,0.12505449922069378
L19,L,19,16,384672,165,325673,325838,0.05063866092966443
L19,L,19,17,307749,28,127253,127281,0.02199857009294396
L19,L,19,18,407692,276,375370,375646,0.07347342977164671
L19,L,19,19,125219,11,37515,37526,0.029313009646644992
L19,L,19,2,281554,58,120814,120872,0.04798464491362764
L19,L,19,20,151783,492,178165,178657,0.2753880340540813
L19,L,19,21,158990,40,217156,217196,0.01841654542440929
L19,L,19,22,483469,738,470043,470781,0.15676078686268136
L19,L,19,23,385321,1321,435436,436757,0.30245651472100044
L19,L,19,24,237257,29,171926,171955,0.01686487743886482
L19,L,19,25,227318,87,201151,201238,0.043232391496635825
L19,L,19,26,304065,31,124460,124491,0.0249013984946703
L19,L,19,27,171528,113,144016,144129,0.07840198710877061
L19,L,19,28,425816,298,492555,492853,0.060464276366381055
L19,L,19,29,173807,335,145716,146051,0.2293719317224805
L19,L,19,3,135530,76,70458,70534,0.10774945416394931
L19,L,19,30,470643,315,346482,346797,0.09083123556432149
L19,L,19,31,290898,4,122741,122745,0.003258788545358263
L19,L,19,32,321165,362,229307,229669,0.15761813740644146
L19,L,19,33,220064,31,96615,96646,0.032075823107009085
L19,L,19,34,262977,18,145067,145085,0.012406520315677017
L19,L,19,35,315784,100,320290,320390,0.03121196042323418
L19,L,19,36,141469,25,74839,74864,0.03339388758281684
L19,L,19,37,233122,780,267998,268778,0.2902023231068019
L19,L,19,38,167234,249,181563,181812,0.13695465645831958
L19,L,19,39,283064,39,137782,137821,0.0282975743899696
L19,L,19,4,329976,30,337114,337144,0.008898274921101961
L19,L,19,40,366626,297,404617,404914,0.07334890865714695
L19,L,19,41,164644,354,253511,253865,0.13944419277962697
L19,L,19,42,146912,1016,158732,159748,0.6360017026817236
L19,L,19,43,255158,240,304224,304464,0.07882705344474224
L19,L,19,44,457052,109,503305,503414,0.0216521590579523
L19,L,19,45,242792,129,330487,330616,0.039018075350255275
L19,L,19,46,253887,447,396801,397248,0.1125241662638956
L19,L,19,47,528554,911,720858,721769,0.12621766797964445
L19,L,19,48,172360,86,113214,113300,0.07590467784642542
L19,L,19,49,334429,1179,360560,361739,0.3259255982904801
L19,L,19,5,276550,42,194011,194053,0.021643571601572764
L19,L,19,50,314712,572,380884,381456,0.1499517637682983
L19,L,19,51,391119,81,363906,363987,0.022253542022105187
L19,L,19,52,275027,217,218410,218627,0.09925581012409264
L19,L,19,53,357603,1398,371232,372630,0.37517108123339504
L19,L,19,54,228397,50,253158,253208,0.01974661148146978
L19,L,19,55,251970,1677,239200,240877,0.6962059474337524
L19,L,19,56,117099,18,79193,79211,0.022724116599967176
L19,L,19,57,103404,202,65455,65657,0.3076595031755944
L19,L,19,58,295990,660,243627,244287,0.2701740166279826
L19,L,19,6,270685,665,199253,199918,0.33263638091617564
L19,L,19,7,314108,247,156248,156495,0.15783251861081823
L19,L,19,8,349511,85,331494,331579,0.025634916565886262
L19,L,19,9,397824,587,435497,436084,0.1346070940461012
L19,L,19,T,504477,1173,327000,328173,0.35743342688155333
L2,L,2,1,257336,2092,121668,123760,1.6903684550743374
L2,L,2,11,356797,2050,333313,335363,0.6112779286921932
L2,L,2,12,372522,420,309058,309478,0.13571239312649042
L2,L,2,13,362390,4346,239864,244210,1.7796159043446214
L2,L,2,14,210470,145,58697,58842,0.24642262329628495
L2,L,2,15,437725,287,563118,563405,0.050940264995873306
L2,L,2,16,242372,172,256351,256523,0.06705051788728496
L2,L,2,17,408489,3,90403,90406,0.0033183638254098177
L2,L,2,18,213483,619,284793,285412,0.21687945846705814
L2,L,2,19,287452,97,211346,211443,0.04587524770269056
L2,L,2,2,255030,1654,324356,326010,0.5073464004171652
L2,L,2,20,377814,95,120986,121081,0.0784598739686656
L2,L,2,21,213654,504,87542,88046,0.5724280489743997
L2,L,2,22,180068,245,121387,121632,0.20142725598526703
L2,L,2,23,157529,1,142190,142191,7.03279391803982e-4
L2,L,2,24,168006,0,107385,107385,0
L2,L,2,25,86149,4,67405,67409,0.005933925736919403
L2,L,2,26,390908,4492,236216,240708,1.866161490270369
L2,L,2,27,528470,1827,830863,832690,0.21940938404448235
L2,L,2,28,269473,588,229886,230474,0.25512639169711115
L2,L,2,29,394575,312,474309,474621,0.0657366614625143
L2,L,2,3,307409,658,272973,273631,0.24046982980729525
L2,L,2,30,235905,16,87792,87808,0.018221574344023325
L2,L,2,31,288763,186,227651,227837,0.08163731088453588
L2,L,2,32,425434,217,90949,91166,0.23802733475199087
L2,L,2,33,262953,41,253606,253647,0.016164196698561385
L2,L,2,34,286941,317,106492,106809,0.29679146888370833
L2,L,2,35,328310,428,65012,65440,0.6540342298288508
L2,L,2,36,566786,4572,574540,579112,0.7894845902001686
L2,L,2,37,575670,4151,566077,570228,0.7279544322621828
L2,L,2,38,497358,646,750958,751604,0.08594951596851534
L2,L,2,39,366468,354,215914,216268,0.16368579725155824
L2,L,2,4,291637,19,152908,152927,0.012424228553492843
L2,L,2,40,252376,29,177705,177734,0.01631651794254335
L2,L,2,41,671151,1026,766975,768001,0.1335935760500312
L2,L,2,42,405038,320,341381,341701,0.09364912599026634
L2,L,2,43,328429,353,409903,410256,0.08604383604383604
L2,L,2,44,348113,197,169088,169285,0.11637179903712673
L2,L,2,45,201188,16,112740,112756,0.01418993224307354
L2,L,2,46,427779,886,592085,592971,0.14941708785083926
L2,L,2,5,256451,418,318175,318593,0.1312018782584677
L2,L,2,6,303462,1597,454025,455622,0.3505098524654209
L2,L,2,7,228229,94,121476,121570,0.07732170765813934
L2,L,2,8,286551,13,270266,270279,0.004809844642018063
L20,L,20,1,345145,89,165666,165755,0.05369370456396489
L20,L,20,10,778630,1198,505780,506978,0.23630216695793507
L20,L,20,11,235730,96,155374,155470,0.06174824725027337
L20,L,20,12,261569,206,289880,290086,0.07101342360541356
L20,L,20,13,226711,6,145963,145969,0.004110461810384396
L20,L,20,14,162755,31,123426,123457,0.025109957313072567
L20,L,20,15,290346,195,230265,230460,0.0846133819317886
L20,L,20,16,170218,1064,86138,87202,1.2201555010206189
L20,L,20,17,259146,21899,236579,258478,8.472287776909447
L20,L,20,18,197448,825,255627,256452,0.32169762762622245
L20,L,20,19,244650,383,274392,274775,0.13938677099445002
L20,L,20,2,205908,57,85095,85152,0.0669391206313416
L20,L,20,20,247944,0,67371,67371,0
L20,L,20,21,123020,1048,52832,53880,1.945063103192279
L20,L,20,22,155021,1,75668,75669,0.0013215451505900699
L20,L,20,23,155593,43,75054,75097,0.057259278000452746
L20,L,20,24,101674,0,41516,41516,0
L20,L,20,25,196524,17,97565,97582,0.017421245721547008
L20,L,20,26,385242,111,373472,373583,0.029712272774724758
L20,L,20,27,298303,336,355393,355729,0.09445392419510358
L20,L,20,28,212639,790,158137,158927,0.4970835666689738
L20,L,20,29,158321,152,131458,131610,0.11549274371248386
L20,L,20,3,205194,20,145916,145936,0.01370463764938055
L20,L,20,30,300357,130,383933,384063,0.03384861337853425
L20,L,20,31,275200,138,347882,348020,0.039652893511867134
L20,L,20,32,276448,52,314860,314912,0.016512549537648614
L20,L,20,33,581573,1533,982101,983634,0.1558506517668157
L20,L,20,34,285322,283,194343,194626,0.14540708846711128
L20,L,20,35,164326,6,90369,90375,0.006639004149377594
L20,L,20,36,274250,266,322227,322493,0.08248241047092494
L20,L,20,37,285871,24,310848,310872,0.0077202192542268205
L20,L,20,38,319503,35,311435,311470,0.011237037274857932
L20,L,20,39,253116,235,143045,143280,0.1640145170295924
L20,L,20,4,192911,307,157912,158219,0.19403485042883598
L20,L,20,40,216429,28,82478,82506,0.033936925799335806
L20,L,20,41,124952,3,67510,67513,0.004443588642187431
L20,L,20,42,348585,1187,500678,501865,0.2365177886483417
L20,L,20,43,124152,43,120707,120750,0.03561076604554866
L20,L,20,44,130413,23,91900,91923,0.02502094144011836
L20,L,20,45,191947,733,140090,140823,0.5205115641621042
L20,L,20,46,111196,90,173258,173348,0.05191868380367815
L20,L,20,47,127198,224,176760,176984,0.1265651132305745
L20,L,20,48,182991,8,88567,88575,0.009031893875246966
L20,L,20,49,130904,41,90395,90436,0.04533592817019771
L20,L,20,5,210300,155,130132,130287,0.11896812421807242
L20,L,20,50,278409,440,317914,318354,0.13821092243226094
L20,L,20,51,228385,94,299371,299465,0.03138931093783915
L20,L,20,52,190435,33,124344,124377,0.02653223666755107
L20,L,20,53,193007,0,179619,179619,0
L20,L,20,54,215679,87,191178,191265,0.04548662849972551
L20,L,20,55,232900,146,203632,203778,0.07164659580523904
L20,L,20,56,75390,7,67172,67179,0.010419922892570594
L20,L,20,57,135124,38,150795,150833,0.025193425841825066
L20,L,20,58,247913,103,313265,313368,0.03286870388808047
L20,L,20,59,210732,181,267412,267593,0.06764003542693568
L20,L,20,6,302264,175,422593,422768,0.04139386140862128
L20,L,20,60,259354,1219,217752,218971,0.5566947221321544
L20,L,20,61,527294,323,679743,680066,0.04749539015330865
L20,L,20,62,574885,646,590113,590759,0.10935085203949496
L20,L,20,63,622479,376,556169,556545,0.06755967621665813
L20,L,20,64,629192,902,848851,849753,0.10614849256195624
L20,L,20,65,493092,57,458571,458628,0.012428373322169603
L20,L,20,66,682834,1015,993769,994784,0.1020321999549651
L20,L,20,7,365535,256,359241,359497,0.07121060815528363
L20,L,20,8,261772,4484,122976,127460,3.51796642083791
L20,L,20,9,528025,3639,443576,447215,0.8137025815323726
L20,L,20,T,427242,452,476643,477095,0.09474004129156667
L21,L,21,1,757849,530,389586,390116,0.13585702714064535
L21,L,21,10,266648,3,81505,81508,0.0036806203072091083
L21,L,21,11,233615,11,186716,186727,0.005890953102657891
L21,L,21,12,303861,53,320542,320595,0.016531761256413854
L21,L,21,13,421664,523,525864,526387,0.09935655705783009
L21,L,21,14,288444,64,279427,279491,0.02289876954893002
L21,L,21,15,412223,949,528620,529569,0.1792023324628141
L21,L,21,16,152815,3,58734,58737,0.005107513151846366
L21,L,21,17,161816,69,77035,77104,0.08948952064743723
L21,L,21,18,368837,1007,492386,493393,0.2040969369245206
L21,L,21,19,204750,90,146862,146952,0.06124448799608035
L21,L,21,2,216588,418,258443,258861,0.161476622588957
L21,L,21,20,105980,69,40444,40513,0.17031570113296965
L21,L,21,21,415162,746,516716,517462,0.14416517541384682
L21,L,21,22,152854,39,48047,48086,0.08110468743501227
L21,L,21,23,109951,90,67949,68039,0.1322770763826629
L21,L,21,24,160766,33,177161,177194,0.01862365542851338
L21,L,21,25,236100,149,213706,213855,0.06967337682074302
L21,L,21,26,188861,160,164493,164653,0.09717405695614413
L21,L,21,27,303750,5,272425,272430,0.0018353338472268106
L21,L,21,28,178458,55,121799,121854,0.04513598240517341
L21,L,21,29,355537,92,391223,391315,0.023510471103842173
L21,L,21,3,105567,274,53567,53841,0.5089058524173028
L21,L,21,30,296863,66,364967,365033,0.018080557100316957
L21,L,21,31,405948,39,527173,527212,0.007397403700977974
L21,L,21,32,329724,160,428960,429120,0.03728560775540641
L21,L,21,33,306154,69,288722,288791,0.023892711337957208
L21,L,21,34,140692,269,65231,65500,0.41068702290076337
L21,L,21,35,155179,4,96337,96341,0.004151918705431748
L21,L,21,36,105809,0,55791,55791,0
L21,L,21,37,218260,137,287353,287490,0.04765383143761522
L21,L,21,38,457175,72,348563,348635,0.02065197125934
L21,L,21,39,218727,401,264784,265185,0.15121518939608197
L21,L,21,4,249077,638,198989,199627,0.3195960466269593
L21,L,21,40,136517,143,179357,179500,0.07966573816155989
L21,L,21,41,266239,98,296856,296954,0.03300174437791712
L21,L,21,42,301877,94,192257,192351,0.048868994702393025
L21,L,21,43,115900,0,80042,80042,0
L21,L,21,44,205455,29,247380,247409,0.011721481433577598
L21,L,21,45,78636,1,130763,130764,7.647364718118136e-4
L21,L,21,46,105584,6,107300,107306,0.005591486030604067
L21,L,21,47,466015,153,356696,356849,0.042875277778556195
L21,L,21,48,157580,189,98056,98245,0.1923762023512647
L21,L,21,49,209834,0,123312,123312,0
L21,L,21,5,441837,248,322779,323027,0.07677376813702878
L21,L,21,50,305852,186,297398,297584,0.0625033603957202
L21,L,21,51,189800,94,191844,191938,0.04897414790192667
L21,L,21,52,128036,0,80042,80042,0
L21,L,21,53,216452,14,171362,171376,0.008169171879376342
L21,L,21,54,147592,25,132509,132534,0.018863084189717355
L21,L,21,55,174206,0,105920,105920,0
L21,L,21,56,148875,543,225022,225565,0.24072883647729038
L21,L,21,57,516810,790,615400,616190,0.12820720881546277
L21,L,21,58,239986,481,257956,258437,0.18611886068945235
L21,L,21,59,176961,159,228480,228639,0.06954194166349573
L21,L,21,6,206046,169,141770,141939,0.1190652322476557
L21,L,21,60,296611,598,301207,301805,0.19814118387700666
L21,L,21,61,206332,371,314181,314552,0.11794552252091864
L21,L,21,62,147328,285,199487,199772,0.14266263540436097
L21,L,21,63,252605,341,324536,324877,0.10496280130634056
L21,L,21,7,414843,41,367068,367109,0.011168345096415507
L21,L,21,8,466435,80,609517,609597,0.013123424163832827
L21,L,21,9,214652,86,133418,133504,0.06441754554170662
L21,L,21,T,414360,338,338962,339300,0.0996168582375479
L3,L,3,1,355402,143,478362,478505,0.029884745195974966
L3,L,3,10,459388,88,523090,523178,0.01682027914017791
L3,L,3,11,254354,515,175484,175999,0.2926152989505622
L3,L,3,12,354014,401,360477,360878,0.11111788471450186
L3,L,3,13,569521,468,648475,648943,0.07211727378213495
L3,L,3,14,659638,307,558519,558826,0.05493659922766657
L3,L,3,15,412854,513,395697,396210,0.12947679260997957
L3,L,3,16,333254,271,281373,281644,0.09622076096064536
L3,L,3,17,337429,637,276832,277469,0.22957519578763755
L3,L,3,18,282518,78,90294,90372,0.08630991900146062
L3,L,3,19,264277,423,108190,108613,0.3894561424507195
L3,L,3,2,323505,1139,488982,490121,0.23239159309639867
L3,L,3,20,464061,541,400073,400614,0.13504270944100807
L3,L,3,21,492638,416,371621,372037,0.11181683542228327
L3,L,3,22,246772,560,276308,276868,0.20226244997616194
L3,L,3,23,118269,181,92222,92403,0.19588108611192276
L3,L,3,24,254701,2465,323400,325865,0.7564482224233962
L3,L,3,25,250196,122,93762,93884,0.12994759490435004
L3,L,3,26,385907,955,418457,419412,0.22769973200576044
L3,L,3,27,412250,181,541174,541355,0.03343462238272483
L3,L,3,28,357736,58,619208,619266,0.009365926758452749
L3,L,3,29,457899,11,417565,417576,0.0026342510105944786
L3,L,3,3,243188,246,257364,257610,0.09549318737626644
L3,L,3,30,246030,23,159667,159690,0.01440290562965746
L3,L,3,31,158067,287,157938,158225,0.18138726497076949
L3,L,3,32,176940,163,92712,92875,0.17550471063257064
L3,L,3,33,132311,23,114551,114574,0.020074362420793548
L3,L,3,34,212870,524,219276,219800,0.2383985441310282
L3,L,3,35,370065,608,401487,402095,0.15120804784938882
L3,L,3,36,189807,282,156023,156305,0.1804164933943252
L3,L,3,37,120358,6,66782,66788,0.008983649757441457
L3,L,3,38,177912,227,188161,188388,0.12049599762192921
L3,L,3,39,373257,334,524824,525158,0.06359990707558487
L3,L,3,4,149798,154,53294,53448,0.28813051938332584
L3,L,3,40,230026,33,153845,153878,0.021445560768920836
L3,L,3,41,364468,926,413706,414632,0.22333056782882169
L3,L,3,42,307833,808,457041,457849,0.17647739756994119
L3,L,3,43,275391,172,349391,349563,0.04920429221628147
L3,L,3,44,253260,55,122081,122136,0.045031767865330447
L3,L,3,45,378054,453,488193,488646,0.09270514851242004
L3,L,3,46,390756,156,570804,570960,0.0273224043715847
L3,L,3,47,183189,41,294562,294603,0.013917034110311165
L3,L,3,48,243894,162,376815,376977,0.04297344400321505
L3,L,3,49,222111,20,68269,68289,0.029287293707624944
L3,L,3,5,177367,390,220043,220433,0.17692450767353346
L3,L,3,50,357948,496,543380,543876,0.09119725819855996
L3,L,3,51,362907,885,541387,542272,0.1632022306148944
L3,L,3,52,155911,40,79599,79639,0.050226647747962684
L3,L,3,53,221152,205,193328,193533,0.1059250877111397
L3,L,3,54,242656,275,117463,117738,0.23356945081452035
L3,L,3,55,184599,86,70635,70721,0.12160461531935353
L3,L,3,56,162587,496,156834,157330,0.31526091654484206
L3,L,3,57,477840,783,414077,414860,0.1887383695704575
L3,L,3,58,261300,296,186904,187200,0.15811965811965814
L3,L,3,59,287364,120,161016,161136,0.07447125409591898
L3,L,3,6,99232,2,48450,48452,0.0041277965821844296
L3,L,3,60,173960,96,99444,99540,0.09644364074743822
L3,L,3,61,237807,37,189441,189478,0.019527332988526373
L3,L,3,62,257306,210,269776,269986,0.07778181090871379
L3,L,3,63,223921,42,46003,46045,0.0912151156477359
L3,L,3,64,185339,68,106073,106141,0.06406572389557287
L3,L,3,65,666269,1487,683412,684899,0.21711230414995494
L3,L,3,66,349983,345,441992,442337,0.07799483199461045
L3,L,3,67,597374,90,480834,480924,0.01871397559697582
L3,L,3,68,260244,67,119244,119311,0.05615576099437604
L3,L,3,7,107396,137,61517,61654,0.2222078048464009
L3,L,3,8,359520,445,298649,299094,0.1487826569573445
L3,L,3,9,326527,230,383463,383693,0.05994375711832116
L4,L,4,1,360778,479,163727,164206,0.2917067585837302
L4,L,4,10,369712,143,484984,485127,0.02947681741069864
L4,L,4,11,437641,5,598560,598565,8.353311670411735e-4
L4,L,4,12,289860,345,188955,189300,0.18225039619651348
L4,L,4,13,130896,461,77397,77858,0.5921035731716715
L4,L,4,14,287740,1533,242517,244050,0.6281499692685926
L4,L,4,15,463259,125,682868,682993,0.018301798115061208
L4,L,4,16,217088,766,191053,191819,0.39933478956724827
L4,L,4,17,186049,48,100806,100854,0.047593551073829496
L4,L,4,18,205774,26,164472,164498,0.015805663290739097
L4,L,4,19,174725,139,211536,211675,0.06566670603519546
L4,L,4,2,204181,353,256229,256582,0.13757785035583167
L4,L,4,20,444120,1017,509131,510148,0.199353912982115
L4,L,4,21,241017,26,194743,194769,0.013349146938167777
L4,L,4,22,228392,378,207016,207394,0.18226178192233142
L4,L,4,23,193800,74,153577,153651,0.04816109234564044
L4,L,4,24,456857,3558,546697,550255,0.6466092993248584
L4,L,4,25,186530,41,81998,82039,0.049976230817050424
L4,L,4,26,415497,94,424622,424716,0.022132436734194145
L4,L,4,27,321152,228,245185,245413,0.09290461385501175
L4,L,4,28,147315,0,76909,76909,0
L4,L,4,29,149776,105,74343,74448,0.1410380399742102
L4,L,4,3,262623,208,197932,198140,0.10497627939840518
L4,L,4,30,109895,119,47486,47605,0.24997374225396493
L4,L,4,31,187697,1005,125206,126211,0.7962855852500971
L4,L,4,32,212087,107,101714,101821,0.10508637707349172
L4,L,4,33,154659,265,158984,159249,0.16640606848394654
L4,L,4,34,200026,38,209084,209122,0.018171211063398397
L4,L,4,35,309450,0,99698,99698,0
L4,L,4,36,323130,135,374329,374464,0.03605152965305076
L4,L,4,37,210260,286,170040,170326,0.16791329568004884
L4,L,4,38,212296,33,235879,235912,0.013988266811353386
L4,L,4,39,266000,17,383771,383788,0.0044295288023596365
L4,L,4,4,148952,335,101873,102208,0.3277629931120852
L4,L,4,40,145016,2,63674,63676,0.0031409008103524087
L4,L,4,41,230081,1764,181405,183169,0.9630450567508695
L4,L,4,42,352402,2699,258909,261608,1.0316962784012722
L4,L,4,43,332276,490,332124,332614,0.147317912054213
L4,L,4,44,504217,90,468626,468716,0.01920139274102015
L4,L,4,45,269941,65,221378,221443,0.029352926035142227
L4,L,4,46,513999,58,692813,692871,0.0083709666012865315
L4,L,4,47,304925,14,147807,147821,0.009470914146163266
L4,L,4,48,381678,1682,87106,88788,1.8944001441636258
L4,L,4,49,369231,201,368658,368859,0.054492367002025165
L4,L,4,5,292025,1743,370564,372307,0.46816202757401826
L4,L,4,50,459516,1319,620905,622224,0.21198153719560803
L4,L,4,51,325231,32,453327,453359,0.007058423898058713
L4,L,4,52,403044,395,545194,545589,0.07239882035744856
L4,L,4,53,215629,2,154929,154931,0.001290897238125359
L4,L,4,54,285514,74,415912,415986,0.017789060208757024
L4,L,4,55,333582,292,471222,471514,0.06192817180401854
L4,L,4,56,203531,17,135818,135835,0.012515183862774688
L4,L,4,57,236146,187,223183,223370,0.0837175986032144
L4,L,4,58,195154,59,164844,164903,0.035778609243009525
L4,L,4,59,132289,228,78567,78795,0.28935846183133446
L4,L,4,6,210390,637,134065,134702,0.4728957253789847
L4,L,4,60,237297,404,228505,228909,0.17648934729521337
L4,L,4,61,111568,17,55215,55232,0.030779258400926997
L4,L,4,62,112225,1258,134189,135447,0.9287765694330624
L4,L,4,63,226277,25,68514,68539,0.03647558324457608
L4,L,4,64,153949,612,156231,156843,0.390199116313766
L4,L,4,65,155482,185,111927,112112,0.16501355787070074
L4,L,4,66,193378,1346,218049,219395,0.6135053214521753
L4,L,4,67,151953,24,105868,105892,0.022664601669625657
L4,L,4,68,137470,4,120371,120375,0.003322949117341641
L4,L,4,69,297963,222,409217,409439,0.05422053101927271
L4,L,4,7,372035,44,436785,436829,0.010072591334366537
L4,L,4,70,143443,6,70311,70317,0.008532787234950297
L4,L,4,71,277742,23,232195,232218,0.009904486301664815
L4,L,4,72,285688,1227,291581,292808,0.41904592770689325
L4,L,4,73,201411,19,181844,181863,0.010447424709809033
L4,L,4,74,388865,141,288734,288875,0.04881003894418001
L4,L,4,75,130536,38,41874,41912,0.09066615766367628
L4,L,4,76,152291,26,122706,122732,0.021184369194668057
L4,L,4,77,202700,678,230839,231517,0.29285106493259677
L4,L,4,78,205383,41,201823,201864,0.020310704236515674
L4,L,4,79,97568,10,65597,65607,0.015242275976648834
L4,L,4,8,379211,297,258094,258391,0.11494208389611094
L4,L,4,80,118528,0,44647,44647,0
L4,L,4,81,199944,1,165767,165768,6.032527387674339e-4
L4,L,4,82,288073,39,314488,314527,0.01239957141994169
L4,L,4,83,189397,55,178020,178075,0.030885862698301278
L4,L,4,9,242491,3414,283519,286933,1.1898248023057647
L5,L,5,1,281118,666,364673,365339,0.1822964424821878
L5,L,5,10,171682,14,72324,72338,0.019353590090961874
L5,L,5,11,149424,35,59321,59356,0.0589662376170901
L5,L,5,12,208229,41,173668,173709,0.02360269185822266
L5,L,5,13,221223,19,160696,160715,0.01182216967924587
L5,L,5,14,270146,58,171966,172024,0.03371622564293354
L5,L,5,15,184775,38,97127,97165,0.039108732568311634
L5,L,5,16,369068,324,409160,409484,0.07912397065575212
L5,L,5,17,135304,60,149250,149310,0.04018485031143259
L5,L,5,18,269757,28,303315,303343,0.009230475072772406
L5,L,5,19,212228,57,203416,203473,0.02801354479464106
L5,L,5,2,185222,99,63457,63556,0.15576814148152812
L5,L,5,20,417632,384,354028,354412,0.10834847578524429
L5,L,5,21,311168,248,333263,333511,0.074360365924962
L5,L,5,22,254235,79,200352,200431,0.039415060544526544
L5,L,5,23,127959,89,48856,48945,0.18183675554193482
L5,L,5,24,190163,22,139026,139048,0.015821874460617915
L5,L,5,25,445172,313,508809,509122,0.06147838828414407
L5,L,5,26,387651,341,367948,368289,0.09259032987680871
L5,L,5,27,462130,100,534883,534983,0.018692182742255363
L5,L,5,28,248370,58,368542,368600,0.015735214324470972
L5,L,5,29,220854,50,305501,305551,0.016363880334215892
L5,L,5,3,222385,2868,166627,169495,1.6920853122510988
L5,L,5,30,415705,2026,534781,536807,0.37741683696375045
L5,L,5,31,244641,344,275923,276267,0.12451722427941085
L5,L,5,32,203521,50,274669,274719,0.018200415697494532
L5,L,5,33,152296,133,184743,184876,0.07194011120967567
L5,L,5,34,120697,1,56822,56823,0.0017598507646551572
L5,L,5,35,235323,73,168854,168927,0.04321393264546224
L5,L,5,36,264302,161,308507,308668,0.05215960190236759
L5,L,5,37,388738,98,335790,335888,0.02917639213071024
L5,L,5,38,259265,61,280840,280901,0.021715835828281137
L5,L,5,39,185340,4,111056,111060,0.003601656762110571
L5,L,5,4,232321,72,235127,235199,0.030612375052615017
L5,L,5,40,316881,199,301648,301847,0.065927440060693
L5,L,5,41,280531,20,267710,267730,0.007470212527546409
L5,L,5,42,311472,278,274420,274698,0.10120204733925983
L5,L,5,43,404024,284,403433,403717,0.07034630694273464
L5,L,5,44,435040,113,269805,269918,0.041864566275683725
L5,L,5,45,136082,0,62018,62018,0
L5,L,5,46,194840,188,183872,184060,0.10214060632402477
L5,L,5,47,223585,346,196981,197327,0.17534346541527515
L5,L,5,48,247457,870,292486,293356,0.2965679924733089
L5,L,5,49,283271,110,350499,350609,0.03137398070214969
